a,cf,epsilon,eta,fic,ficfn,foc,g,gstd,lambda,mu,nuw,rei,reo,rho,ta,tempavg,tempavgstd,tempbot,tempmid,temptop,time,torque,torquestd
-0.0,0.02321184719634301,4.2299429116943426,2.886378998331422e-05,16.381906965091115,16.4,0.0,4765414725.599312,564402223.6397507,0.0001036534199330013,1.4319108390291094e-06,402.8436911697427,1135757.0308076318,0.0,994.7766605144993,1955442359831.9731,21.122806566160165,0.03040239000183074,21.085881499687602,21.128991159445032,21.153547039352635,59.86,32.734288139904194,3.8769563782515855
-0.0,0.02317555376695641,4.380606926107399,2.861358435250096e-05,16.582789042926372,16.6,0.0,4874803183.490231,667169422.8908201,0.00010256406738588548,1.4319937223612309e-06,407.12237094766357,1149617.6348157104,0.0,994.7773112902823,2003461426633.4565,21.120243546811334,0.04072625471800546,21.06730206544926,21.140447403494953,21.152981171493867,59.86,33.48959100568504,4.583411937487756
-0.0,0.023104372497271826,4.526710376526489,2.8420595772197037e-05,16.782334168336657,16.8,0.0,4958488793.579215,674374217.901086,0.00010185141842447699,1.434735375111298e-06,409.97098453901134,1161228.03777955,0.0,994.7987703644606,2044133132359.7725,21.035588321596364,0.059601139677777935,20.9638682195201,21.089026158130967,21.053870587136956,59.87,34.195806179441234,4.650765789290353
-0.0,0.023030304028665072,4.675816495536402,2.8246092197811198e-05,16.982779986635567,17.0,0.0,5035206830.197117,696286586.1072521,0.00010123492035136883,1.4384573270135756e-06,412.4676163447293,1172057.0618221366,0.0,994.827693324963,2082435998835.4858,20.921052333222573,0.07777212180054469,20.82801857090604,21.000338346215408,20.93480008254569,59.85,34.90629900800039,4.82696909770599
-0.0,0.022903031521751396,4.81688018604912,2.8102190411145174e-05,17.18358643728071,17.2,0.0,5094836857.074051,786979391.1022053,0.00010091999308698369,1.4429197485153614e-06,413.7547478049044,1182248.0047332484,0.0,994.8620556441307,2118806665104.388,20.78431558952453,0.08515925109355561,20.689446315344355,20.872728239369206,20.79077221386126,59.86,35.540387763966095,5.4897837765280615
-0.0,0.022819527910370202,4.9693993037503175,2.7916565086482173e-05,17.384222315015805,17.4,0.0,5179367020.921328,1172874545.877306,0.00010027603820772759,1.4451644595381328e-06,416.41180719243624,1194194.1792074528,0.0,994.8792119721476,2161842502425.2517,20.71577353935865,0.06411327905585218,20.668011124221554,20.758495370431692,20.720814123422905,59.86,36.24317588782359,8.207315351253262
-0.0,0.022800534716379044,5.138852640990096,2.7662358316869655e-05,17.58449490392665,17.6,0.0,5305792007.315098,1245754384.9095325,9.911541684406637e-05,1.4436912517289298e-06,421.287904724959,1209184.3807593347,0.0,994.8679619299376,2216456479763.626,20.760739746097784,0.06597342262657775,20.711225198502333,20.788672137433075,20.782321902361666,59.84,37.0517712547782,8.699437604351557
-0.0,0.02282346929279795,5.3226733744160235,2.7353619293835313e-05,17.785752296642677,17.8,0.0,5468826879.232406,953468285.8867642,9.757777715122473e-05,1.439007319678781e-06,427.9265987322559,1227004.602736191,0.0,994.8319469631854,2282267441192.4326,20.90416512752917,0.03231044816941944,20.900083333830395,20.886944167358873,20.925467881397434,59.86,37.94150580739889,6.614951122976634
-0.0,0.02278344424264991,5.494452205615995,2.714439470045565e-05,17.98558333333331,18.0,0.0,5578692782.702583,549120356.2383118,9.669698354574734e-05,1.4395110916515664e-06,431.8244970736115,1240356.3312736417,0.0,994.8358385586871,2332206957197.2363,20.88870561153027,0.051313929227901504,20.819617135762474,20.914688215020693,20.931811483804015,59.87,38.73098632163726,3.8123578111959393
-0.0,0.022673428131283195,5.651686157638476,2.6926956857625797e-05,18.184853373413446,18.2,0.0,5690443051.65548,338946945.6628458,9.59747972715566e-05,1.4376142812678075e-06,435.07386809091616,1255753.451591258,0.0,994.821163087966,2390467877000.102,20.946956411580526,0.11314666955670559,20.967384086423436,20.91582202710506,20.95766312121267,59.87,39.40220369505787,2.3469625253414783
-0.0,0.022620858951012495,5.827423859338386,2.6654821274393388e-05,18.385637487470817,18.4,0.0,5842168089.437092,410856597.9277491,9.483033144072034e-05,1.4328252811520396e-06,440.3245844846585,1273862.0875380482,0.0,994.7838338020848,2459908628019.298,21.094541410561,0.055750742669263505,21.045208604896718,21.07161341126175,21.166802215521447,59.85,40.18221718292113,2.825856564931469
-0.0,0.0225712091054867,6.000982820193587,2.6452451371042546e-05,18.579985635543782,18.6,0.0,5957749325.507489,372004384.8867261,9.400919055050768e-05,1.432282527756435e-06,444.1706820754254,1287815.4622080254,0.0,994.7795779676127,2514093477216.44,21.11131449683569,0.05279979179996949,21.043951693413298,21.120941507788537,21.169050289309094,59.86,40.945967113234765,2.556683485210841
-0.0,0.022523555016675103,6.184929387821182,2.625029443341704e-05,18.781147486219993,18.8,0.0,6076603780.602641,327333634.6282909,9.318369111759236e-05,1.4320466111466013e-06,448.10551918880145,1301972.8397792324,0.0,994.7777264948287,2569673821223.5015,21.118608171932102,0.05193288473671491,21.047975523304384,21.141915564525846,21.165933427968724,59.86,41.74898659541104,2.248928516278617
-0.0,0.02248243058677748,6.372193739225697,2.6051750901199508e-05,18.98037364289305,19.0,0.0,6197107918.288575,326019098.42259794,9.235760838706796e-05,1.431788532573856e-06,452.11355098303284,1316021.041471857,0.0,994.7756999803452,2625426214110.17,21.126589082769552,0.060611821346881735,21.044032751179863,21.154352111931313,21.181382385198415,59.86,42.561472482462456,2.239085242540468
-0.0,0.022451755770637443,6.565964079401129,2.585468670837614e-05,19.1795723112892,19.2,0.0,6320990069.24801,309274733.5713342,9.151054246010476e-05,1.4315896184339297e-06,456.29853310487994,1330017.4332100397,0.0,994.7741372484901,2681568022152.1816,21.132741848287537,0.06618736142732771,21.04097262956747,21.168158290419225,21.18909462487383,59.87,43.400160180915435,2.123492179208986
-0.0,0.02237685960308724,6.749552010896823,2.567640472399956e-05,19.37826056455655,19.4,0.0,6431538828.355659,287923076.54804003,9.087236313045647e-05,1.4315414680717787e-06,459.503030951583,1343840.7726367493,0.0,994.7737588600438,2737598650912.0,21.13423141721733,0.06845807031914626,21.038903935694442,21.175233643938466,21.188556672023648,59.86,44.15620493606781,1.9767571514652351
-0.0,0.02232191723826479,6.945008097398135,2.5486467709872818e-05,19.57957565130267,19.6,0.0,6554775954.13417,280510652.0233979,9.012476924039498e-05,1.4309917076144068e-06,463.31465411910364,1358323.1839120921,0.0,994.7694357027531,2796922145225.9062,21.15124402635418,0.07547874652044387,21.047450051423578,21.188227452403247,21.21805457523968,59.87,44.96754492324468,1.9243793280768189
-0.0,0.022285289080723282,7.147825084220134,2.5294713328471336e-05,19.77917025898068,19.8,0.0,6684462272.372375,296362343.0868906,8.9319537213905e-05,1.430312676902751e-06,467.491520787651,1372821.3870067752,0.0,994.7640886889657,2856947262868.275,21.172270536508353,0.06817587774106346,21.078517402155715,21.204623350419975,21.233670856947267,59.84,45.813472270381816,2.0311862695543312
-0.0,0.022233021197623902,7.350735393023957,2.5109767865662232e-05,19.980221108884464,20.0,0.0,6811227461.869307,260681127.89263973,8.858840970413618e-05,1.4296636009155657e-06,471.34976717194695,1387405.4145865554,0.0,994.7589699878432,2917970662185.788,21.192383518842703,0.07675547661141861,21.087728269177884,21.224269373702167,21.265152913652578,59.87,46.639686906129555,1.7850066313763495
