time,torque,temptop,tempmid,tempbot,fic,icangle,balance,mass,dm,alpha,torquenorm,alpha100
1055.505,32.95203494272059,2510.6796875,2525.0078125,2469.421875,-17.07729296875,-738743244.2878288,6221.0546875,5783.0546875,-0.591562500000002,0.7365071606524252,0.9062687821170624,73.65071606524252
1052.8,32.93026582256291,2511.259649122807,2526.6701754385963,2469.119298245614,-17.084708771929822,-738726608.6667053,6374.894736842105,5936.894736842105,-0.5748771929824534,0.737530671169344,0.9056700732953659,73.7530671169344
1050.085,32.95644590817341,2510.5348837209303,2526.046511627907,2464.5581395348836,-17.077100775193795,-738709914.5083373,6528.422480620155,6090.422480620155,-0.5407751937984513,0.7385535123465145,0.9063900954227758,73.85535123465145
1047.4850000000001,32.900289210919325,2510.8549618320612,2526.671755725191,2460.2290076335876,-17.089698473282446,-738693926.3022063,6678.93893129771,6240.93893129771,-0.6117938931297708,0.7395577049298044,0.9048456365838411,73.95577049298045
1044.895,32.89254691473002,2511.71875,2527.5390625,2459.3515625,-17.086140624999995,-738677991.4231716,6831.4375,6393.4375,-0.5533203124999986,0.7405764783315707,0.9046327028044715,74.05764783315706
1042.2900000000002,32.88164126409869,2512.177358490566,2527.422641509434,2459.0075471698115,-17.0846603773585,-738661969.4929813,6976.2,6538.2,-0.570490566037737,0.7415448850375302,0.9043327683472209,74.15448850375303
1039.58,32.79186542492743,2511.6353790613716,2527.6714801444045,2459.231046931408,-17.076801444043312,-738645302.7368481,7128.574007220217,6690.574007220217,-0.5513718411552364,0.7425655733845792,0.9018636935064499,74.25655733845792
1036.975,32.83141000248003,2511.9590163934427,2527.0245901639346,2460.098360655738,-17.07544672131147,-738629291.1816394,7272.086065573771,6834.086065573771,-0.5810655737704907,0.7435281741537515,0.9029512747802687,74.35281741537516
1034.33,32.848165534386034,2511.6315789473683,2526.1508771929825,2459.8280701754384,-17.080582456140355,-738613031.5379301,7425.642105263158,6987.642105263158,-0.5491929824561387,0.7445595517102468,0.9034120965632201,74.45595517102468
1031.575,32.800605136855864,2511.5864661654136,2527.0451127819547,2459.8045112781956,-17.07543609022557,-738596088.5233526,7576.714285714285,7138.714285714285,-0.5564285714285723,0.7455756232116338,0.9021040588768802,74.55756232116339
1028.87,32.80845998707563,2511.836363636364,2527.210909090909,2459.7345454545452,-17.079829090909108,-738579462.2214652,7725.309090909091,7287.309090909091,-0.5152727272727267,0.7465763894484853,0.9023200881920576,74.65763894484853
1026.1699999999998,32.83949625991506,2511.807547169811,2526.08679245283,2457.7849056603773,-17.094369811320757,-738562851.3315098,7867.4301886792455,7429.4301886792455,-0.5694716981132104,0.7475348172000111,0.9031736684105944,74.75348172000112
1023.5150000000002,32.809837305933094,2511.2105263157896,2527.8496240601503,2458.127819548872,-17.074766917293218,-738546522.2748797,8019.954887218045,7581.954887218045,-0.5419172932330814,0.7485647722047951,0.9023579681313606,74.8564772204795
1020.81,32.784852890326626,2511.269090909091,2527.887272727273,2458.490909090909,-17.083661818181806,-738529890.2656547,8161.963636363636,7723.963636363636,-0.5434909090909092,0.7495249828799265,0.9016708301156678,74.95249828799265
1018.0099999999999,32.79984950057495,2510.1157894736843,2527.9894736842107,2458.487719298246,-17.082533333333338,-738512668.847474,8313.849122807018,7875.849122807018,-0.52659649122807,0.7505533518492887,0.9020832768652921,75.05533518492888
1015.21,32.792014593834715,2506.2727272727275,2527.690909090909,2458.192727272727,-17.07973454545455,-738495452.4165894,8462.207272727273,8024.2072727272725,-0.545418181818181,0.751559191009955,0.9018677960489536,75.1559191009955
1012.46,32.7700874028469,2503.8727272727274,2527.0581818181818,2458.2945454545456,-17.084570909090907,-738478540.8607094,8608.603636363636,8170.603636363637,-0.5148000000000023,0.7525530493830256,0.9012647398581503,75.25530493830256
1009.705,32.75573238814533,2503.731884057971,2526.978260869565,2456.768115942029,-17.075297101449262,-738461603.0350616,8753.18115942029,8315.18115942029,-0.545615942028986,0.7535358603022068,0.9008699386959921,75.35358603022068
1007.0,32.72422447416171,2502.932075471698,2527.241509433962,2452.532075471698,-17.081358490566018,-738444972.2844411,8899.981132075472,8461.981132075472,-0.5367547169811312,0.7545350818671976,0.9000033870890087,75.45350818671976
1004.2450000000002,32.73530813930837,2499.923076923077,2528.4545454545455,2449.090909090909,-17.085517482517496,-738428025.9098496,9047.734265734265,8609.734265734265,-0.534685314685315,0.7555421418590778,0.9003082174198614,75.55421418590778
1001.54,32.68232894096102,2497.549019607843,2526.929411764706,2449.2980392156865,-17.088799999999985,-738411388.8618432,9196.494117647058,8758.494117647058,-0.5416862745098008,0.7565574114560973,0.8988511482692839,75.65574114560974
998.79,32.72390722806,2498.077966101695,2527.169491525424,2449.4338983050848,-17.08834237288135,-738394471.2748675,9342.505084745762,8904.505084745762,-0.5086779661016931,0.7575552568180377,0.8999946619757122,75.75552568180377
995.9899999999999,32.62874065481389,2498.0188679245284,2526.5622641509435,2449.5358490566036,-17.0791471698113,-738377249.3835957,9487.6,9049.6,-0.5474339622641567,0.7585481342984285,0.897377327580919,75.85481342984285
993.2350000000001,32.693990619069126,2497.7342657342656,2526.020979020979,2449.622377622378,-17.078604895104878,-738360311.8214374,9634.41958041958,9196.41958041958,-0.4972377622377592,0.7595541414808602,0.8991718754970512,75.95541414808602
990.4350000000001,32.583613023060416,2496.897810218978,2521.715328467153,2449.963503649635,-17.083558394160544,-738343094.6992368,9776.715328467153,9338.715328467153,-0.5102189781021937,0.760530429172355,0.8961361974370557,76.0530429172355
987.5400000000001,32.642607824217265,2495.4262295081967,2520.731147540984,2449.4983606557375,-17.079760655737687,-738325289.7755213,9917.83606557377,9479.83606557377,-0.4847868852458976,0.761499887581272,0.8977587116972097,76.1499887581272
984.1899999999999,32.619139735118125,2495.5698630136985,2522.364383561644,2449.27397260274,-17.086761643835636,-738304686.1042408,10063.172602739725,9625.172602739725,-0.39221917808219137,0.7624995902339442,0.8971132767016635,76.24995902339442
981.2999999999998,32.66922650296629,2495.112676056338,2524.755868544601,2449.347417840376,-17.09007981220656,-738286907.2341502,10214.887323943662,9776.887323943662,-0.784037558685446,0.7635446261458146,0.8984907963048334,76.35446261458146
978.9549999999999,32.628697406867595,2495.0859375,2526.046875,2449.359375,-17.086222656249998,-738272481.9920893,10367.328125,9929.328125,-0.5165624999999991,0.7645960130492043,0.8973761381471349,76.45960130492043
976.2350000000001,32.619755382909695,2495.1388888888887,2523.5,2448.9305555555557,-17.078763888888872,-738255755.6435521,10508.145833333334,10070.145833333334,-0.5108680555555591,0.7655685725484402,0.8971302086567081,76.55685725484402
973.3499999999999,32.59271238140401,2495.78892733564,2525.221453287197,2450.2733564013843,-17.080678200692056,-738238018.2300622,10653.058823529413,10215.058823529413,-0.5025259515570919,0.7665706969485377,0.8963864540424045,76.65706969485377
970.6049999999999,32.60480088556513,2495.653846153846,2524.5692307692307,2452.853846153846,-17.082453846153843,-738221135.435757,10792.626923076923,10354.626923076923,-0.5153076923076906,0.7675370904082559,0.8967189201241733,76.75370904082558
967.7349999999999,32.52787489587353,2498.9936305732485,2524.955414012739,2452.515923566879,-17.07084713375797,-738203497.020207,10937.891719745223,10499.891719745223,-0.5049044585987289,0.7685442455829697,0.8946032503905091,76.85442455829697
964.8149999999998,32.55684743529207,2499.1555555555556,2524.348148148148,2452.777777777778,-17.089655555555535,-738185542.3863037,11084.707407407408,10646.707407407408,-0.4868148148148167,0.7695634672595255,0.8954000724398703,76.95634672595256
961.9100000000001,32.55747636148198,2499.527331189711,2523.1993569131832,2450.717041800643,-17.08269774919613,-738167670.4731162,11228.135048231512,10790.135048231512,-0.4940836012861732,0.7705605089372556,0.8954173695862578,77.05605089372555
959.01,32.53932819372839,2499.066914498141,2525.3197026022303,2448.0631970260224,-17.087219330855017,-738149835.897736,11370.810408921932,10932.810408921932,-0.501710037174718,0.7715535696126323,0.8949182466059534,77.15535696126324
956.14,32.497359026696614,2497.432786885246,2525.6360655737703,2448.698360655738,-17.087570491803277,-738132183.0076952,11513.144262295082,11075.144262295082,-0.49104918032787026,0.7725455511063943,0.8937639826596306,77.25455511063943
953.1900000000003,32.47423526447326,2497.79298245614,2525.7508771929824,2448.6070175438595,-17.08188771929824,-738114038.4414594,11658.663157894736,11220.663157894736,-0.4687017543859647,0.773561033999383,0.8931280175708416,77.3561033999383
950.2399999999999,32.426780759917435,2497.6360655737703,2522.6721311475408,2448.2655737704918,-17.07995737704918,-738095898.002364,11800.560655737705,11362.560655737705,-0.4985901639344253,0.7745525488056413,0.8918228922235139,77.45525488056413
947.2850000000001,32.49751985924856,2497.5524475524476,2521.7062937062938,2448.5384615384614,-17.073790209790218,-738077730.4687823,11944.405594405594,11506.405594405594,-0.49667832167831916,0.7755589432158764,0.8937684059834475,77.55589432158764
944.355,32.48028401102513,2497.8533333333335,2522.3733333333334,2447.56,-17.100193333333344,-738059706.3414136,12088.94,11650.94,-0.4571666666666715,0.7765714947684855,0.8932943742216654,77.65714947684856
941.3899999999999,32.44080022393865,2497.6757679180887,2521.1160409556314,2444.3037542662114,-17.08339590443686,-738041463.9861971,12221.464163822526,11783.464163822526,-0.4462457337883959,0.7775010608982261,0.8922084648476789,77.75010608982261
938.225,32.430714366587104,2497.705882352941,2524.7,2441.335294117647,-17.08082352941177,-738022001.5347179,12366.744117647058,11928.744117647058,-0.46264705882352725,0.778521402782388,0.8919310768904712,77.8521402782388
934.915,32.419626147582186,2499.751552795031,2528.2919254658386,2441.031055900621,-17.0775310559006,-738001647.4593072,12514.75155279503,12076.75155279503,-0.4383850931677014,0.779562244866624,0.89162612131638,77.95622448666239
931.6549999999999,32.376134765838,2499.29696969697,2528.060606060606,2440.7818181818184,-17.073706060606053,-737981609.2986971,12658.257575757576,12220.257575757576,-0.4208484848484879,0.7805727770007923,0.890429992408578,78.05727770007923
928.3949999999999,32.39528655187892,2499.4534161490683,2526.6024844720496,2442.55900621118,-17.07937267080745,-737961567.8330743,12795.574534161491,12357.574534161491,-0.4263354037267045,0.7815409524219907,0.8909567175665489,78.15409524219908
925.035,32.33300034347422,2499.674285714286,2527.154285714286,2443.017142857143,-17.078194285714293,-737940912.495168,12936.388571428572,12498.388571428572,-0.4184571428571456,0.7825350310634932,0.8892436808350772,78.25350310634931
921.6100000000001,32.34884014617829,2500.2358208955225,2526.5343283582088,2442.838805970149,-17.08960298507463,-737919843.2472621,13079.731343283582,12641.731343283582,-0.41534328358208783,0.783548251794018,0.8896793176244454,78.3548251794018
918.2299999999998,32.32135957034872,2500.1847507331377,2528.3489736070383,2442.2903225806454,-17.08318475073314,-737899052.1374315,13220.686217008797,12782.686217008797,-0.41451612903225915,0.784545885455686,0.8889235285500459,78.4545885455686
914.84,32.29853412139763,2498.0148367952524,2532.9109792284867,2441.5044510385756,-17.07892581602373,-737878204.936525,13358.06824925816,12920.06824925816,-0.40875370919881304,0.785519442828749,0.8882957678712854,78.5519442828749
911.33,32.26021884595886,2497.641095890411,2535.0,2441.3561643835615,-17.079619178082183,-737856627.3084632,13501.591780821918,13063.591780821918,-0.4016164383561648,0.7865378243683014,0.8872419956818369,78.65378243683014
907.7649999999998,32.30600361231448,2500.0459770114944,2532.1264367816093,2439.8333333333335,-17.08224137931035,-737834702.4848136,13645.221264367816,13207.221264367816,-0.39844827586206855,0.7875582680219947,0.8885011987786031,78.75582680219946
904.2,32.28684258674714,2503.6575342465753,2530.391780821918,2437.8383561643836,-17.08762191780822,-737812779.7655697,13784.605479452055,13346.605479452055,-0.3873150684931479,0.7885498235075254,0.8879742195090312,78.85498235075255
900.5549999999998,32.25892595636615,2508.1758241758243,2530.8406593406594,2438.296703296703,-17.07883791208791,-737790359.9465082,13926.623626373626,13488.623626373626,-0.3868131868131898,0.7895613979145717,0.8872064377723289,78.95613979145718
896.925,32.191838503676706,2511.038674033149,2533.546961325967,2439.060773480663,-17.08056353591161,-737768042.2159207,14065.812154696132,13627.812154696132,-0.37740331491712426,0.7905540720976888,0.8853613540271252,79.05540720976887
893.29,32.2070823891562,2511.6027397260273,2536.013698630137,2443.53698630137,-17.08728767123288,-737745689.730063,14203.05205479452,13765.05205479452,-0.37213698630136965,0.7915340752801947,0.8857806015046253,79.15340752801947
