time,pixels,walltimedt,source,numDroplets,numFrames,walltime,diastd,diameter,alpha,tempbot,icangle,torque,mass,diastdsmooth
628.9815000000001,278.079779773594,1295.5816135594034,p3,59,30,2019-02-28 16:25:42.829200,30.610307387716727,89.68072897698404,0.5142777292190264,20.156000911363165,7.983277315181733,7.177091579212525,30086.610150710374,29.05308862024276
632.2660000000002,277.9647077030758,1298.9103500000826,p3,46,26,2019-02-28 16:25:46.192600,22.78187563896204,89.64361823424196,0.5138771168848169,20.188962429859135,7.983241084845474,7.164009140612662,30031.012945694576,28.86007262890532
635.5505,275.8288772160917,1302.2073960785167,p3,51,28,2019-02-28 16:25:49.292000,26.050258543405327,88.95481290218956,0.5134343870230931,20.215157509991766,7.983231453777721,7.147056528391487,30001.837768594247,29.05708521355499
638.835,278.20364278041677,1305.6521215687144,p3,51,30,2019-02-28 16:25:52.589300,28.56084925972905,89.72067479668439,0.5129489563943908,20.23507696802215,7.983243637045888,7.134604317724676,29983.16708963445,28.591353392665983
642.1195,281.8110508154446,1308.855862069055,p3,58,33,2019-02-28 16:25:55.886600,28.980036498115727,90.88406388798089,0.5124248060456857,20.249569858114018,7.98327103769874,7.135567865992623,29957.9092948213,28.688654159986793
645.404,283.50457706971423,1311.9648686275416,p3,51,33,2019-02-28 16:25:59.249800,39.70711671791624,91.43022610498282,0.5118659170239533,20.259485234431082,7.98330705878504,7.15886253057571,29908.97277016086,29.400587193072685
648.6885,286.37797615691443,1315.3261651516075,p3,66,35,2019-02-28 16:26:02.481200,23.19668897966961,92.35689731060492,0.5112745024696695,20.265674541258505,7.983344383661843,7.212807552030645,29819.41580905683,28.847164658371554
651.9730000000001,289.64961769284315,1318.5720204546408,p3,44,26,2019-02-28 16:26:05.712600,38.53703206499959,93.41200170594192,0.5105720602859437,20.269098345856616,7.983342837564134,7.27850596297459,29679.140851467015,29.477957866477414
655.2574999999998,286.23794105914936,1321.9659386364606,p3,88,36,2019-02-28 16:26:09.009900,25.422777092709364,92.31173599157567,0.5095677204979284,20.270869131252315,7.983216502227005,7.299171698104989,29487.57842956329,29.376011746372654
658.5419999999998,287.70660785127944,1325.3445711865395,p3,59,32,2019-02-28 16:26:12.307100,32.784677063655316,92.78538103203762,0.508086093441023,20.272242698175894,7.982893980235839,7.236069983170741,29246.143125503746,29.7424965327767
661.8265,297.9330823803128,1328.7421059702508,p3,134,39,2019-02-28 16:26:15.604500,61.223189184796496,96.08341906765091,0.5063463513514628,20.276663928953628,7.982600692640839,7.396202858476481,28977.453729407393,30.856372209803443
665.1110000000001,311.759152288204,1331.7258088051342,p3,159,43,2019-02-28 16:26:18.901800,52.76189934459468,100.5423266129458,0.5047371194061737,20.287159248575165,7.9825528068880915,8.134146413433651,28713.222510694948,32.54197939373344
668.3955000000002,325.072147321311,1335.2012362574155,p3,171,46,2019-02-28 16:26:22.133300,57.91371272226508,104.8357675111228,0.503184495570454,20.299992300640607,7.9822481045132205,9.09086273561065,28459.60481183212,34.43519999574184
671.6800000000002,335.96915067733846,1338.1520631580013,p3,152,45,2019-02-28 16:26:25.430200,42.27533013036485,108.35005109344166,0.5015826973870171,20.309613472007577,7.9820658534853735,9.82753125527317,28207.425932070335,35.289187925588955
674.9645,344.878251279236,1342.0258941748673,p3,103,38,2019-02-28 16:26:28.793600,41.302033240824144,111.22323603755362,0.49990294610116076,20.311855105663113,7.982874056728135,10.076051237892244,27942.654642093534,36.59984347519345
678.2489999999999,351.8992541074205,1344.910258209067,p3,134,44,2019-02-28 16:26:32.025000,42.04285362524321,113.48750944964311,0.4982183361948735,20.31111243117553,7.9834077638973575,10.102467406048412,27673.76299517497,37.13441484343546
681.5335,367.67311613786836,1348.3032798246752,p3,114,43,2019-02-28 16:26:35.322300,51.40516100815761,118.57457995446256,0.4965682422021347,20.311092074767718,7.983241155483756,10.130550176785736,27409.174119803825,38.434093194713014
684.818,378.9399023345436,1351.559321296412,p3,108,40,2019-02-28 16:26:38.553900,51.33323160523425,122.2081185028903,0.4949279837074488,20.311776867898292,7.983288853747539,10.167962356695444,27148.80631922576,40.21855294260503
688.1025,381.9590957348185,1355.0463563381481,p3,142,47,2019-02-28 16:26:41.851100,44.69862429477946,123.18180837447895,0.4932921925028038,20.312090244783143,7.983299764400752,10.214302614197289,26887.15113556369,41.384075802065915
691.387,377.3219024883412,1358.5766723271656,p3,159,43,2019-02-28 16:26:45.148500,38.73459620477253,121.68631355249002,0.4916643497215609,20.314156215173213,7.983158697840303,10.25511043164295,26618.921815870424,42.01993498613113
694.6714999999998,374.9277561340165,1361.3486937800285,p3,209,45,2019-02-28 16:26:48.445700,41.69962937199621,120.9142013532203,0.4900476972973171,20.321889191283834,7.983219149879209,10.265422467759182,26344.228366338135,42.814909540748666
697.9559999999999,368.49326482345117,1364.5404718895234,p3,217,45,2019-02-28 16:26:51.742800,39.338314521623055,118.83907790556304,0.4884290814287967,20.326818789414734,7.983230608404114,10.259024616315283,26081.348880184367,42.79185940348034
701.2405,372.10075486361677,1367.8524286765974,p3,136,45,2019-02-28 16:26:54.974300,41.57392998002933,120.00249344351644,0.4868085456590153,20.324902422845888,7.983137265107549,10.249899367999198,25829.726665873193,43.94043696600282
704.5250000000002,376.03209341384917,1371.14371551737,p3,116,44,2019-02-28 16:26:58.271700,53.01890416853694,121.27035012596636,0.48520703525382913,20.32365286947822,7.9833721235943536,10.236337026160658,25558.310707640143,44.8455539724739
707.8095000000002,375.17366463558363,1374.3884113208846,p3,159,46,2019-02-28 16:27:01.568800,45.76819722122693,120.99350684497571,0.4835976712430577,20.321943565000332,7.983554945609593,10.243328351686637,25279.842400056503,46.11714273050625
711.0939999999999,374.2206408180562,1377.7920866072766,p3,112,43,2019-02-28 16:27:04.866200,44.0632772795755,120.68615666382313,0.4819638892470884,20.31764128688828,7.983324034717721,10.275614356446226,25012.285819491593,46.82205524400126
714.3785,369.38887772781715,1380.9543553958167,p3,139,43,2019-02-28 16:27:08.163600,37.029085721160705,119.12791306722102,0.48034723103512944,20.314593410777135,7.983074545853466,10.28027350396364,24745.162087058878,45.30992377752403
717.663,373.29697923808374,1384.2670315790826,p3,171,48,2019-02-28 16:27:11.394900,54.98046022640885,120.388275804282,0.4787477965494455,20.314128806641815,7.983117173684679,10.258108482486552,24477.889806920808,45.44858383263741
720.9475,373.981958548004,1387.6179500001388,p3,138,46,2019-02-28 16:27:14.692300,43.68554095505661,120.60918163173127,0.4771459134949939,20.31523312624352,7.983429980358171,10.237907363489855,24213.765569143874,44.559323097186876
724.232,377.40806125951286,1390.9230333334754,p3,159,44,2019-02-28 16:27:17.989400,42.47713950306713,121.71409975619291,0.4755415554320816,20.315744452699796,7.983444528069787,10.231447042950508,23947.256701081944,44.57193618298077
727.5165,374.8814852734584,1394.3213623712784,p3,194,47,2019-02-28 16:27:21.286800,50.50498310458241,120.89927900069034,0.4739409590507288,20.31538057313831,7.983162755255098,10.23746458048814,23676.986667020275,45.14712054946566
730.8009999999998,372.4375278090909,1397.617076571574,p3,175,45,2019-02-28 16:27:24.650100,46.993681232409294,120.11110271843182,0.4723512055361064,20.315120150522457,7.983030805094318,10.247137555681737,23405.703098560924,45.45654727491354
734.0854999999998,372.20934569171226,1400.6900291926934,p3,161,46,2019-02-28 16:27:27.881500,48.8429355985899,120.0375139855772,0.4707735239629528,20.314757838296394,7.983248064501325,10.253343303336973,23135.457819141742,45.296408186815555
737.3699999999999,370.7731524876376,1404.0329513229,p3,189,46,2019-02-28 16:27:31.112900,43.425538654833794,119.57434167726312,0.4692067956916802,20.314345964247348,7.983554950770481,10.248361668935763,22866.663854026152,44.802177377415525
740.6545,374.8489947860828,1407.3131708334845,p3,168,46,2019-02-28 16:27:34.410100,46.35537143825465,120.88880081851171,0.46764762826290923,20.314466119100747,7.983403059837001,10.227491281613336,22598.13687902022,44.90572407388272
