,time,torque,temptop,tempmid,tempbot,fic,icangle,balance,tempavg,mass,dm,alpha,torquenorm,alpha100
63,1733.9603306772908,34.20928702344116,20.401783190876085,20.543362247761973,20.32002809213374,17.41319322709163,17.41320185923314,10952.93545816733,20.42172451025711,9213.105458167778,-0.1395258964143423,0.7134940051481591,0.940846565067019,71.34940051481591
64,1759.5996480489666,34.028551884045655,20.337833022482414,20.475296863804534,20.240136922378305,17.41277697016063,17.412771189305634,10602.025631216526,20.3510889362219,8862.195631216979,-0.13330145371078764,0.7144864365514831,0.935875867052452,71.44864365514832
65,1788.7023762067893,33.83596925328693,20.401022113373575,20.42337811341023,20.396939121937297,17.41369137340396,17.41371578603295,10242.2385549673,20.40711311624033,8502.408554967955,-0.11392089691684867,0.7155005480164652,0.9305793314503871,71.55005480164652
66,1820.4462747603836,33.45866289202259,20.82750465299642,20.534285221755322,20.96527239422413,17.411329392971265,17.411320997513723,9890.161661341854,20.77568742299168,8150.3316613424295,0.11417891373801892,0.7164895550188068,0.9202024009481451,71.64895550188068
67,1850.1787468761154,33.22496364508308,20.98624428629548,20.77854032566864,20.98986865663232,17.410996072831146,17.41103008845214,9532.509103891467,20.918217756198818,7792.679103891836,-0.1247233131024632,0.717490867274597,0.9137750488203116,71.7490867274597
68,1879.7971625079974,32.66174915038485,21.007989822957306,20.8885542986659,20.90219258311727,17.41064299424183,17.41060860524423,9177.02687140115,20.932912234913534,7437.196871401608,-0.11726487523992342,0.718482706437795,0.8982851491807872,71.8482706437795
69,1910.525,32.093199198695544,20.969260790301757,20.941777070176663,20.852009732302697,17.410493373094795,17.410505945803248,8812.140159045726,20.92101586426019,7072.310159046062,-0.11983101391650088,0.7194973130230575,0.8826485102543646,71.94973130230575
70,1939.0800000000002,31.531525912190375,20.961660656128156,20.94385339646527,20.83906135505537,17.41011771258814,17.4100955151393,8453.020051986632,20.914858469216366,6713.1900519867,-0.1349053100631267,0.7204924328388032,0.8672009979476573,72.04924328388032
71,1965.3685283757331,31.417795656933304,20.93210798082425,20.92305837346238,20.80395018218893,17.41014598825828,17.410078277857913,8085.466536203522,20.88637217882499,6345.636536203454,-0.2871193737769077,0.7215074266081685,0.864073112823086,72.15074266081685
72,1990.179841798501,31.096941956281803,20.91540763856794,20.897810921439092,20.758533118070655,17.40804412989171,17.408056712007756,7728.946294754372,20.857250559359166,5989.116294754303,-0.15164862614487937,0.7224885397961504,0.8552487809409233,72.24885397961503
