t0,a0,nc0,t100,a100,nc100,t50,a50,nc50,t65,a65,nc65,t5,a5,nc5,t80,a80,nc80,t65_1,a65_1,nc65_1,t0_1,a0_1,nc0_1,t90,a90,nc90,t30,a30,nc30,t40,a40,nc40,t30_1,a30_1,nc30_1,t10,a10,nc10,t70,a70,nc70,t60,a60,nc60,t0_2,a0_2,nc0_2,t20,a20,nc20,t80_1,a80_1,nc80_1,t50_1,a50_1,nc50_1,t100_1,a100_1,nc100_1,t65_2,a65_2,nc65_2,t75,a75,nc75,t40_1,a40_1,nc40_1,t5_1,a5_1,nc5_1,t95,a95,nc95,t10_1,a10_1,nc10_1,t70_1,a70_1,nc70_1,t100_2,a100_2,nc100_2,t60_1,a60_1,nc60_1,t20_1,a20_1,nc20_1,t75_1,a75_1,nc75_1,t90_1,a90_1,nc90_1
3659291589141.9395,0.005179506396803738,549.0946101503915,2998267679762.8765,0.00515380217458421,504.5171174313054,525829530995.8482,0.005574379565289108,271.97846981543205,376745049396.02625,0.00560328454185584,239.25537252661937,2367283998682.5386,0.005255051847942477,468.03372740380047,7351274918452.736,0.005327182433324705,746.522042428954,424264601642.82605,0.005557579473757673,248.85157919301096,3686099639536.119,0.005230033074124901,556.0723021745164,4201984752889.9756,0.005274838075133724,591.0046817840066,882284865579.4282,0.005438115964600408,326.35629660661266,665790854536.7511,0.005502977114781283,295.0752860658263,974428825189.7808,0.005415074496334691,338.146179313527,1680784555536.3938,0.005267769171618965,409.1019559092639,14407580208311.93,0.00542884111362958,995.7344884918898,371511353099.01196,0.005624123028343429,238.8051279701893,3669373823401.5654,0.00525754298022992,557.9812623811976,1181739154405.0872,0.005335080108827397,359.873274058667,7470028451115.379,0.0053426676785707375,753.5066051879647,464245089508.85516,0.005569529499222989,258.5338633580244,2957975220430.994,0.0052145287448451825,507.70668103594016,337109727932.31537,0.005625428005166407,229.75453103063165,11046255862497.137,0.005451735288154856,899.126503808796,725388306931.9075,0.005470823415513253,303.5854249017249,2245843331612.9116,0.00525223863241184,458.0324343998678,3560972076482.6997,0.005248630763718116,550.3936933107451,1754592328875.3945,0.005273381143279279,416.63874311519277,12104066237161.334,0.005419743880089067,927.1527275660542,2981527251444.64,0.0051006467379808434,498.1966000495986,425439195851.6466,0.005617856148109541,251.82892641606176,1238911047911.9504,0.005325699451679737,366.0940784929611,8212187722453.24,0.005346693090307983,783.1930102675532,4341242275309.3174,0.005260670980110731,597.15455563262
3738371405848.228,0.0051616328736154545,551.8996137783962,3078848416323.913,0.005169914554136112,511.49181485924555,539634433458.8252,0.00557112161267096,274.6518320575907,386614353570.1712,0.005618164988042356,242.3849656357254,2429479915844.4614,0.005248776543824674,472.34944478404987,7545800487088.238,0.005330420777254015,754.8203849217819,435274976310.24915,0.005532958725688479,250.30118790551705,3787254517516.541,0.005212346565768991,560.2257683262769,4310930854509.803,0.005277728817313863,597.4141352948595,905333580906.674,0.005439575168910053,329.8286934944228,683487381346.5638,0.0055091870312927605,298.5243193923861,1000057943240.2238,0.005436940890123805,343.055729394561,1724957995955.1858,0.0052764017442374295,414.0466401974182,14786746270763.35,0.0054212945340484965,1004.736202702097,381210416511.1464,0.005608800902123085,240.62232987146942,3758513673651.8374,0.005249046955292503,562.4538729459529,1212716919585.7195,0.005358938558173097,365.24354764940233,7665262846555.083,0.005335952883694144,760.3662061922284,476425898684.3,0.00557326565546865,261.40138806167096,3001270307570.7476,0.005213132312863373,510.52944165812596,345980954415.19366,0.005629906166290537,232.338955957066,11334196798754.434,0.00545447250032809,908.8852515152485,744524626600.9232,0.005514408401255049,309.2078806901861,2304999484072.2427,0.005241441015544537,461.86923594099767,3655141055180.1616,0.0052504461968132694,556.362524461352,1800695135054.138,0.005287166584625097,422.08417589458134,12423882767785.23,0.005437636281383749,939.968051268909,3058642491786.9775,0.005102284938614384,503.4730114943025,436703206050.41675,0.00561991759625997,254.56840398390037,1271708045027.5327,0.0053758973032341185,373.4271853267563,8428011805826.189,0.005357729623588969,792.9957274107908,4456551618442.982,0.005272187467951691,604.7702525335441
3804806015598.9966,0.005146447547576796,554.1668700592803,3142880105665.3994,0.005169519895923086,515.681245019255,553700941673.0785,0.00555443476275749,276.66229495760507,396651794085.9227,0.005600671673061854,244.120293290927,2492827795944.575,0.005252350478430946,477.5629314394237,7738588732981.794,0.005341960376088702,764.1266894557032,446510604104.7428,0.005524423467454422,252.47575081947846,3885813580275.259,0.005179320028390154,562.4261842461735,4423136957882.766,0.005276549031331079,603.4511689696933,928760443358.7153,0.005425363173745485,332.3458799371031,701328065300.604,0.005491705226289692,300.66003615581417,1026037075873.9706,0.00543741595191961,346.6233208140841,1769856543921.3752,0.005294929563195806,419.79321370352073,15170293067185.541,0.0054252193618702935,1015.81563106233,391079059325.22015,0.005621888979019063,243.6621599306555,3857936304219.811,0.005235255133128604,566.8652993808071,1244125352075.511,0.00535455117026634,368.6962574521103,7863269711261.798,0.00534035090602259,768.7959090570919,488822406500.61115,0.005572466941379615,264.063236919052,3039349225644.0513,0.005208281435318545,512.6331482180676,354981336634.7783,0.005624421517728604,234.50929940213922,11628468790025.438,0.0054474817247791825,917.0748735159137,763802507063.691,0.005493826749401649,311.2199233551608,2364902686293.614,0.005248845673704005,467.29282601723753,3751060962838.558,0.005257440206365037,562.9061467827725,1847516416724.431,0.005317587928255388,428.8940311884537,12747658819019.604,0.005447288497471849,951.3767841664452,3125820086703.059,0.005109390608081384,508.5746353920088,448075617618.5116,0.005600492576825327,256.3107082957274,1304866170090.4448,0.005370048519755626,376.8813079108352,8646602504322.369,0.005359824794204655,801.4728056690864,4572641107022.097,0.005277976933178114,611.694160210336
3867786265828.843,0.005165327732440051,559.864420472419,3194026897365.727,0.005168324947089735,518.9018735788271,568018958561.2988,0.0055416588356210494,278.8591620678136,406941501491.7407,0.005605401290602751,246.8422534300208,2557102613677.796,0.0053186408989007415,488.53977865544925,7937922724021.03,0.005340491644834205,771.7275183317519,457905106992.4948,0.005507276679305805,254.24187947129647,3981908162746.012,0.005239879836325855,574.5896824754332,4536154975689.883,0.005287917844020406,610.8855502360184,952590901857.3887,0.005424554276104727,335.6808998049294,719328253789.5712,0.005483761291665062,303.2839230929483,1052325000003.1995,0.005407218584705788,348.20410066077966,1815204487393.9548,0.005283218802779102,423.1251303547157,15559778549360.092,0.005426974583112199,1026.5004693443127,401124657632.047,0.005607745364608222,245.52743613023628,3972639032560.0415,0.005274620776733426,577.8603326907281,1276082512134.6362,0.0053516151813144345,372.2514343656391,8067753346710.722,0.005353523527082708,778.6472614106099,501379798257.06934,0.005559239358751268,266.12281331380365,3112377137180.6675,0.005209905000766711,517.6863224783281,364092591814.94507,0.00562283371171176,236.83177883215808,11928186963434.346,0.005452499941069714,927.3110706719305,783433403319.7356,0.005476732610327677,313.41687194005976,2425247374320.793,0.005263751043548178,473.3667593701622,3846908466259.0024,0.005261215213346885,569.0242936677317,1895249097700.1104,0.005330346129840645,434.33210281752736,13075327795069.547,0.005443018720199071,960.3308093285921,3179685803171.391,0.0051009729367217736,511.2186657446639,459512661103.28864,0.005619305377064697,259.77755623465134,1338545385417.6409,0.005369996409590538,380.73888681565865,8866728371034.248,0.005350864542889771,808.2194890833864,4690045900181.377,0.005270195285514282,617.0175903760324
3987006177659.2803,0.005200166272936327,570.5267261933674,3238581890702.9395,0.005176484883396618,522.6090225895622,582178555843.7781,0.005544339740613607,281.7554442305183,417341761595.0784,0.005587017405291663,248.5288225455789,2622059051857.0054,0.005296964611207018,491.4553404752748,8139392183536.791,0.005334623927082339,778.6469709275897,469677812689.8548,0.0055024822612074,256.6130089612484,4067621751771.3374,0.0053126724680175414,587.5560012056538,4652320253886.032,0.005308417221666399,619.4879891992157,976717979471.1075,0.00541233918714583,338.292740763194,737460646517.9941,0.005487914698928829,306.551109451548,1078959957100.363,0.005395323665044653,350.9293031342703,1860932712552.1702,0.005276282121030478,426.79593776650466,15952445147117.635,0.0054456480843045295,1040.3524071175157,411361829516.32135,0.0056015529795432305,247.7410900924838,4086701545068.659,0.005262835966853297,583.1348578319065,1308544922299.46,0.005347150533186232,375.6971193789368,8272066453305.001,0.005370031947166479,788.9009431204026,513924219808.9845,0.005563399400683687,268.967541607418,3284865843267.5054,0.005235938863065455,531.6203803549769,373193578520.55725,0.005631314616861109,239.5429847333463,12233385828879.793,0.0054617376911618555,938.3168339098928,803220713508.7213,0.005457992748624241,315.47642749594,2486994315762.349,0.005255492656616957,477.4010288861728,3943380504789.4966,0.005264346624052041,575.0319174761781,1943379315418.6187,0.005311368596846735,437.1489825223944,13406817692448.037,0.005441305227860558,969.6910109181447,3229902661950.294,0.005104039578839099,514.7422388809487,471189278041.58453,0.00558891252400504,260.978945504404,1372496968357.7498,0.005334386992898627,382.02261821388595,9090793001886.672,0.005346889998484239,815.7215899045966,4808907891847.349,0.005253527197939629,621.2545300166234
4070243532302.0757,0.005237291046219972,579.3684839544056,3300034069159.315,0.005182951999282121,527.2111130419288,596768333493.8082,0.005523480123445696,283.4882764406262,427712614007.5537,0.005600225375341928,251.57433219135945,2687953716670.0513,0.0052923824996762275,495.9294960124498,8344804949509.393,0.005322091462679417,784.6009142129886,481090147896.82056,0.005512543027110856,259.5628760034472,4147472276305.503,0.005257369188443521,585.9787570674137,4769738427108.262,0.0053012900730866385,624.8552074825272,1001191299984.3206,0.0054135342725062496,341.7336281225979,755945332322.1643,0.005477589422466281,309.0193197158099,1106192359919.3516,0.005380852233098659,353.4950425869148,1907680432036.283,0.005269405542713358,430.4907993177024,16349533251842.934,0.005473990726467593,1056.1028166306537,421620176012.9006,0.005613723101428749,250.73764423996977,4193591271387.585,0.005254182098235573,588.2196931317502,1341461095215.8794,0.005337682829612716,378.7773460280281,8478103417710.25,0.005379070375171471,798.0437674709517,526799876681.6166,0.005556667624648851,271.31430085499113,3354333283229.355,0.005223886470191859,534.8551901888695,382608852482.99615,0.005615458698635381,241.261066357325,12539882757758.197,0.005468607029937736,948.8424513155535,823564432825.2505,0.005458557358894274,318.6815429982148,2549787446015.551,0.00525572806986104,482.2080744459654,4043498792579.331,0.005273831253776105,581.8742743351075,1992005063095.6174,0.005307252474292015,441.14963411492187,13741759451708.473,0.005435498709691061,978.2645900375776,3316246229004.6016,0.005070690884241293,516.8039732038682,483063150474.9947,0.00559241310069685,263.7550649181476,1406621644995.3687,0.005332600229055724,385.6647495653594,9321993462730.4,0.00533864926523718,822.6875166720789,4929578859608.075,0.005250842608074834,627.1232874762264
4212102658706.901,0.005232864649634717,586.8661772590564,3341567773224.979,0.005213537364096067,532.9820708520404,611495446012.9071,0.005530556314908334,286.6329475557909,438206743098.9413,0.005578969266140529,253.06121649370965,2753935278985.526,0.005280610329956947,499.6496790417995,8550803254923.756,0.005291443475662605,787.72916801996,493145140608.6512,0.005505096043197967,261.7910550518384,4235056416251.194,0.005276444419268371,593.0414483571259,4887430541833.2295,0.005299630755813244,630.779907602379,1025821210258.0693,0.005398674486474732,344.12467339796984,774504171196.8805,0.005461245295601748,311.1008430710701,1133109349556.0608,0.005375667297350283,356.5669706999527,1954842416749.7637,0.0052671158453061395,434.5278051848914,16751943607958.258,0.005480330844170086,1067.6597201762663,431970483907.8962,0.005606672086418091,252.86387311154726,4292794999503.0215,0.005249512897583774,593.2190196877748,1374514653949.2007,0.0053430824029435005,382.8702499427741,8687412483581.633,0.0054076905199429036,810.1547938715676,539776095127.5348,0.005547124321486192,273.4974983360996,3428995708505.2676,0.005224981405768895,539.6988912872803,392041007846.32556,0.005623381530606457,243.96647371906906,12847462499818.074,0.005475461672518535,959.2850732782259,843878462433.5084,0.0054536089867574765,321.5110900090314,2612582494955.625,0.0052541585164131935,486.7782625399347,4143873731515.3643,0.005264871875072251,586.6112831461867,2040959198988.554,0.005290193059112749,444.02277886779115,14079933671344.59,0.0054061829102881875,982.496425239165,3408204108043.4287,0.005059866145569223,521.3738757026515,494816854191.8474,0.005591917427823564,266.27999701493934,1441052032590.2368,0.005321744745848465,388.6206778751831,9549793059211.752,0.005321215645618855,827.9582608235933,5049159915669.417,0.005223928261962309,629.9192126786008
4322701442208.844,0.0052011726759687285,589.3908220066918,3468731724529.4272,0.0052476719528281885,544.5464901278542,626446482694.7314,0.005537072824165995,289.75692592334815,448965462260.48114,0.0055906645800893875,256.06405001001633,2820596078352.2183,0.0052709958417447465,503.5342690622821,8759077920019.52,0.005328074485371304,800.8545428801386,505195090420.44836,0.0054930615256566576,263.753427447634,4326662949221.3877,0.005259144931167739,596.1785755989994,5006292588473.071,0.005292636159584364,636.0313620492118,1050953175691.606,0.005401173531371742,347.63338513611217,793433062968.7513,0.005454430719536715,313.7281925255734,1160673967983.7307,0.0053825812747221565,360.4746209465527,2002380331836.915,0.005268844877830228,438.86812669119547,17158743760742.264,0.005505005852188324,1082.8093083049353,442673401483.3973,0.0055972448519353655,254.92221105240804,4370264289863.3184,0.005243634313306669,596.8091560972828,1407881840012.948,0.005337287507487895,386.1420347345561,8900308135133.695,0.005401102795806854,817.0421467840666,552953999361.5223,0.005533049062223138,275.44831663720873,3515108891632.2666,0.005224125741627137,544.9907546790084,401645323602.8327,0.005619110004619347,246.15270929549942,13159478999508.557,0.0054672736933551085,967.0886659400503,864591666513.1271,0.005446655069587032,324.23081716282337,2675785180702.6504,0.005251586355950924,491.2143087002142,4244861330344.1616,0.005279773744085719,593.9648091473904,2090763077103.8948,0.005283960936937785,447.79735814535036,14421378707163.057,0.005379373697670743,987.0392611726352,3480273133099.7393,0.005082701994397314,528.1289551525703,506870026984.11,0.005584452918007883,268.49690138125,1476462888413.1736,0.0053109008556713735,391.6130973146107,9781793411159.031,0.0053234410097009275,836.2956551358291,5171988577048.89,0.005327827986216473,648.6541748138352
4420914471348.079,0.005189173364815038,593.3391777698918,3586408902224.005,0.00518337172632519,545.1001192058258,641676850880.9963,0.005514755396987315,291.3753466258715,459675440643.659,0.005585544767017798,258.2534056456516,2888308161383.573,0.005270221633204993,508.26041920827504,8968416458765.416,0.0053676372854617625,814.4594520732227,517223533777.2955,0.0054875769102359665,265.9818062504467,4430431950894.946,0.005260337312017921,601.9938046052582,5126111635963.288,0.005312817053539876,644.5254715164845,1076485826701.9423,0.005386782372727691,350.0521559307196,812529517319.2406,0.0054417093992968875,315.98830143866564,1188693803053.6619,0.005363627873864543,362.6491288280829,2050446921669.7156,0.005268543659765796,443.0267971253689,17573935275686.389,0.005464316513070245,1085.13421264277,453335256000.403,0.005598502868893576,257.41846918573276,4442369925644.591,0.00524350248712451,600.7134645902718,1441722440139.0298,0.005336989509771028,389.80644235841487,9114531581361.64,0.005422731790478306,828.1554539055683,566355297257.3708,0.0055276540986292574,277.8282768534886,3601544758624.432,0.005220140558747717,549.8924079064076,411323308713.0038,0.005611684460765341,248.17988064686082,13475189137652.9,0.005484509824403446,979.3812078903974,885348441998.0527,0.005441265221014471,326.99836861233223,2740411788176.33,0.005244618874780993,495.2679953545488,4346935591646.502,0.005270832125581825,598.6217144387311,2141193356806.1868,0.005280782329003355,451.8149752765966,14771440006441.438,0.005423615940891174,1004.7501102140054,3629179977178.5767,0.005140288594957071,543.1388958140199,519163222506.16064,0.0055802338593090705,270.87814566448753,1512127763999.983,0.005302510776287661,394.74528816829513,10017052436112.674,0.005406893277796792,857.519049145838,5297155906365.18,0.005313186235339693,653.0886571451471
4525061517532.318,0.005190144046382618,599.0032882230219,3690627124246.7173,0.005231232065848158,556.472944765022,657016372357.8052,0.005506316502009363,293.69168282477085,470608835233.5953,0.005584425905507572,260.64089821340076,2957427650854.7856,0.005268417045646671,512.9154698278305,9181180568407.547,0.005422346803857454,830.5135116397126,529687707681.7365,0.005476836433760249,268.00181095585845,4541115725358.363,0.005250400527091697,606.8166138173541,5247673013941.413,0.005306999466020672,649.8838585556355,1102014441317.1846,0.005375499138421562,352.6092580595124,831812129204.8501,0.005437657633867905,318.7292784449255,1217098689173.2231,0.005348585805037976,365.0642330298238,2099369680236.5662,0.005269644609842262,447.31853637520317,17992972408392.324,0.005488271273583517,1100.2129058946432,464005758891.4757,0.005587606468427439,259.3194905459276,4525905533584.989,0.005233161302663653,604.013040813624,1476255795313.66,0.005336704427801261,393.4937116550676,9329814683608.5,0.005401244714488269,832.6127582075823,579868106071.5303,0.005516704956138869,279.9055092805487,3676895194047.692,0.0052291153501376735,555.4189876133905,421104956796.3182,0.005608552023076865,250.38418494817824,13794352694843.943,0.005493653230160491,990.2429811420429,906228713331.4227,0.0054170157300119735,328.5906670876112,2805826894594.8125,0.005250831357609919,500.5557097396404,4450074917531.275,0.005272683297714423,604.4753777256185,2192212655146.4163,0.005268636284397327,455.0417979361074,15119318741338.402,0.005499374506507091,1028.3150338705464,3718062913309.2207,0.005172940291812324,551.9047848817867,531560095007.938,0.005580210112366284,273.44595283674346,1547825794812.7036,0.005319219901202352,399.70241916556057,10257143272227.326,0.005420223045539412,867.8161481119666,5423664967917.066,0.0053659937836103705,665.836052637997
4632649084038.794,0.005178532856505536,603.3071854090454,3789014783770.051,0.005209730679584958,560.0486989484806,672354394222.9586,0.00551638917530762,296.95743044198275,481675484198.5642,0.0055899167346358586,263.33413330112165,3027593969929.4424,0.0052666623941207925,517.5764798714508,9397746229167.69,0.005434759268569656,840.2137747753834,541610723615.8234,0.005440330573599177,268.5964025160361,4656923654737.479,0.005249809994930257,612.8909839933459,5372895037651.445,0.0053227685707259885,657.992474264561,1127893859655.5864,0.0053696553372250344,355.5115406537994,851413265581.3835,0.00542970992695552,321.24234962716173,1245692112434.0994,0.005351802973970924,368.6925841853353,2149059735847.2942,0.0052700436423473804,451.55806846635693,18419123329180.72,0.005478888055965221,1108.66416295587,474778656887.40906,0.005591544151995158,261.89561896813666,4654663598925.3,0.00524211323252248,611.8736027179737,1510915135777.9858,0.00533179289210927,396.7978406501116,9549399637076.553,0.0054257927975026035,844.2161036859651,593465420831.0286,0.00551910624366922,282.6356381168483,3745772725402.926,0.005226931323896968,559.3238819744533,430898612716.6239,0.00560034381925219,252.3275835358073,14117462290501.246,0.0055092589093034775,1002.2956308195179,927427788930.9229,0.0054255955655633965,332.16927558817076,2870924030723.185,0.005262888199357424,506.3290258723199,4553360030772.367,0.0052858856631492965,611.576179040241,2243891342380.577,0.005273677863787623,459.74215487025737,15473862949311.514,0.005495224445029931,1037.1102671697045,3810738544367.4966,0.0051559604134508085,555.5373148554926,543982369718.44055,0.0055901209424384255,276.47453340923386,1584274860436.814,0.005304825453567187,402.34935648562777,10499481498734.797,0.005405528794135188,873.5853174455963,5552884273376.44,0.005347287072792783,669.7935316330951
4741603999758.929,0.005175656593226945,608.6050690278271,3887303322948.032,0.005197228271532866,564.4573910011952,687864766535.0663,0.005519647637756567,299.8558873220865,492855761694.5641,0.0055887268784567574,265.705669533295,3097485850170.1875,0.005282399622982396,523.88382014694,9618589885101.912,0.005415936255235582,845.1194701485853,552097674132.3301,0.005408395944659284,269.0759272157472,4775256049680.915,0.005247779689615597,618.8341325643601,5497112005645.532,0.00532472789743287,664.2801176081986,1154175963805.576,0.005357611740406299,357.9975445557594,871387581661.2308,0.005412923209100841,323.23353551860083,1274377222414.8525,0.005352348981542224,372.1033865212458,2198620884766.3242,0.0052725599857813155,455.9126777865986,18846153323455.773,0.005482365841642687,1119.585076513468,485876512847.6194,0.005575078496674721,263.5489855960839,4762997020723.507,0.005237170297370519,616.9483684498435,1546032638347.649,0.005335185889729608,400.71630958262335,9771505020431.943,0.0054129626781094725,850.0013519617129,607424028361.4352,0.005510772599116022,284.8454439491122,3809595968714.051,0.005225131844138941,562.92277607208,440942421305.17535,0.005588187190907902,254.11113648915406,14448583072046.111,0.005504206183852512,1010.705892345777,948889824443.5778,0.005420293206771105,334.8953333122864,2938100893802.4507,0.005255446579513444,510.3126194280952,4659496382839.317,0.005277861933005937,616.3020560896592,2296152220612.6343,0.005273152745519915,463.94940473993375,15832834916484.406,0.005517978019043076,1051.0017509317604,3902564341002.3145,0.005176165617214349,563.0515941289431,556601335472.2303,0.00560108259358004,279.5694257753608,1621246116347.7036,0.005303205690364133,405.9551464646247,10740535802038.73,0.0054151776552666476,883.1268478289687,5679612905838.87,0.005341330883769153,675.113787332378
4862487700523.775,0.005174978906600219,614.684115370406,3967981882920.312,0.005261154870035666,576.1147021379302,703684422551.0854,0.005514206952039927,302.2972777735926,504241885018.38995,0.005586765409545953,268.05011791673957,3168443980916.0386,0.005291924234869717,529.6049442882965,9840145629596.291,0.005415403585570836,852.7690669257415,,,,4882201202490.518,0.005247884623786901,624.3534958274298,5623264178925.634,0.005337403887300938,671.932213549001,1180648310767.3972,0.005342687406277104,360.2533142774052,891305529192.5227,0.005406395419169619,325.77552003441684,1303702843081.2017,0.005348553194567895,375.2388225473936,2249557966127.95,0.0052602935124529205,459.0382263474046,19275519270202.31,0.005493706353601196,1132.0559108368147,497095544135.914,0.00556643469057646,265.5541336365442,4873173009324.08,0.00523483145211048,622.3395982239633,1581625602052.7473,0.0053216463177539535,403.35503455926494,9998747956218.543,0.005423677225872053,859.5518597034442,621471193197.3752,0.005502165514356206,287.0133195310163,3868565194391.5293,0.005216412752968596,565.447015365105,451238895496.4399,0.005588814236809187,256.4969974402123,14781922581902.777,0.005515308651282828,1022.0265808863963,970745520371.116,0.005411804012414666,337.4304090096704,3006671148745.888,0.005246634633585134,514.1800164638963,4767680844184.987,0.005286079898714315,622.9548814930695,2348733375513.6055,0.005280172567668575,468.793524540115,16200830047279.242,0.0054692182839072056,1051.3326777372124,3988003203657.3086,0.005136720887542061,563.6222997239239,569401034187.142,0.005596348930437539,281.88507732153795,1658358763568.952,0.005299248525099591,409.34141234099144,10988427981163.047,0.005401740111852607,889.0125913603575,5811138745682.584,0.005317971789826595,678.3448420389519
4987288223779.131,0.005182306682423934,621.8260293234354,4056936629680.938,0.005311196037644173,586.7750258236329,719789593483.103,0.0055096338588617845,304.79298293098617,515664755335.9547,0.005576315738502391,269.9568399958233,3241189807861.0063,0.005285938491751325,533.8311242676405,10061392035596.314,0.00544050547342904,864.3755625343098,,,,4980079380854.067,0.005252272084235593,629.8566543114641,5751527938979.894,0.005338083030234983,678.1076099052436,1207250724324.9177,0.005332655904595845,362.79605096687925,911507143228.6982,0.0053976801562748145,328.17929453644183,1333377407870.824,0.005333779711462737,377.58637274119667,2301064259844.357,0.005265344715227889,463.65858761799706,19710760941912.2,0.005500737392814449,1143.6740534018218,508358754198.48224,0.005558590595883917,267.56716125326807,4984920978843.539,0.005237686827096927,628.3517641488578,1617162637927.3748,0.005313010298456194,406.2956170398607,10225705105649.826,0.0054108316678268134,865.2494438280241,635267450821.581,0.005495318745998449,289.1848449528889,4007509386247.175,0.005220578383406113,573.9425726303942,461402226434.288,0.005573659808852268,258.09068609649165,15118826158222.275,0.005502009100021718,1028.794262845595,993049016087.73,0.005401819677411148,339.88214993268616,3075036646309.664,0.005250331827423873,519.1906593145467,4876388419864.229,0.0052871729886045694,628.7280504053836,2401424403720.1323,0.005274744819341303,472.48608428035186,16570786121292.674,0.0054878445204433884,1064.4837679440827,4066314312186.192,0.005147074492628176,569.1684675733849,582350695692.8505,0.00558948782690484,284.08339804558136,1695935713799.0364,0.005299469864171675,413.04387002357106,11239295091586.35,0.005387207786739828,894.6627516992261,5943693217433.016,0.005324329571275056,685.3106550831194
5117029600531.166,0.00518722318345969,628.8428189665728,4142971948728.76,0.005314559163082841,592.0958855671086,736141451141.8564,0.0054856936644307975,306.2076672649184,527327187496.7837,0.005570828016396033,272.11458259881965,3313413303542.7197,0.005284593504750683,538.4208028626834,10286481520172.785,0.00544166409316905,872.244962473629,,,,5069802570174.201,0.005248622091118825,633.9306104009341,5880942484525.637,0.005344622766626259,685.0082943471806,1234411722421.674,0.005326276965685102,365.60132486673325,932208364890.8516,0.005386746131561759,330.4697460393017,1363186985828.3708,0.005328910156502102,380.59280233299836,2352490362480.3813,0.005258733091021284,467.18863535612627,20157765391482.586,0.005506834866013047,1155.25806208568,519788974352.1465,0.005550287474263698,269.5543240863486,5101288777043.521,0.005250632737447753,635.745955067595,1653494010097.123,0.005315174542851679,410.0894352490971,10455259727854.514,0.005430511794423614,876.1423870484728,652683786619.8021,0.005468187070289242,290.8871210785719,4083118196506.023,0.005223186760607614,578.5385936356749,471752817016.78864,0.0055689995207407455,260.1734532854151,15458428588540.71,0.005500557511121073,1037.7024627334504,1015501252987.192,0.005386776940302006,341.98036993186736,3144193940400.0635,0.0052466474874576455,523.4625497865607,4986543931118.391,0.005288684513305711,634.5524431352183,2455958903876.8936,0.0052737564415828875,476.65977868290094,16938351158072.979,0.005485170271231605,1073.3430942001494,4140067038405.711,0.00513206713421311,571.6040250588932,595450909738.2465,0.005575814166372287,285.92140955811266,1733931568797.604,0.005287381433583184,415.7702619934604,11493148749720.393,0.005396109076976658,904.1829866057839,6076898779794.616,0.005335433537196219,692.8552551629003
5240789082601.633,0.005179101871953284,633.8888698637153,4223568721265.5,0.005325553207369593,597.9110146732451,752218712696.3125,0.005477495892621871,308.4037951742849,539034636223.95435,0.005548943203128315,273.4367908738845,3387565360237.254,0.005282614322348145,543.0051865783018,10515850738412.541,0.005446921863647493,880.8235358544108,,,,5163391945058.661,0.005232639230005601,636.6413313947082,6011831962911.077,0.005358471493098014,692.8570778788228,1261800453083.084,0.005320306363221612,368.41127490269855,952810830770.8187,0.0053798245122832385,332.94368614938037,1393624757078.2283,0.0053187399390729456,383.23670455898355,2404442730572.324,0.005260430823131585,471.44071721770763,20606480422219.363,0.005534229004964776,1171.274408834767,531299283992.49146,0.0055440868308572816,271.62248352498364,5216178467554.079,0.005256597726504101,642.1636518193594,1690808058005.7778,0.005307109919684684,413.13863120970814,10689291306834.059,0.005423064692174202,882.722812373042,664164905562.3676,0.005482448546865658,293.6871426940591,4158252946777.4004,0.005222104057341145,582.6528606488104,482218759205.7586,0.005567812681198235,262.4111329527263,15800205405269.258,0.005495218943167783,1045.803506448221,1038144821583.1985,0.0053817920809292735,344.6911175592817,3213034535905.8813,0.0052458419591872255,527.9361001645887,5096079995355.344,0.0052988271975693835,641.3192137366381,2510448155741.336,0.005273449669501604,480.83415385085743,17314376262686.129,0.005469544349049733,1079.7268182598864,4211865897307.5483,0.005143126211836699,576.7890354975923,608712924986.6068,0.005557601776345902,287.5096553297942,1772615758927.2705,0.005280952187965933,418.94602864425775,11745689848123.36,0.0053769754062339345,908.8442451874254,6213338133439.69,0.005331819807219209,698.5628071224802
