alpha,nueff
0.5765928375820587,0.5344695276092634
0.5779816534242193,0.5379979305724362
0.5793889064953367,0.5405618008781705
0.5807917643473276,0.5471748803873254
0.5821689199962209,0.5459279333404221
0.5835215748725124,0.5384141498334495
0.5848735739520702,0.5404645538731472
0.5862439540342025,0.5505046714410107
0.5876453543468962,0.5558696514350115
0.5890735181891338,0.5536511982083255
0.5905143251974198,0.5475477683803772
0.591944688444604,0.5480279818659238
0.5933499007594474,0.5554692214023063
0.5947325144181297,0.5521359817264012
0.5961034363663322,0.538651956485614
0.5974796788871692,0.5320043530969246
0.5988770458206818,0.5317210763439578
0.6003049989671968,0.5297823600598269
0.601744355469133,0.5303111738535229
0.6031784582132729,0.5367574017759632
0.604618858903401,0.5413701451100419
0.6060660195642709,0.5400054120262857
0.6075055588862873,0.5354649005399642
