alpha,nueff
0.6075055588862873,0.5803467090230398
0.608959962059215,0.5783230126113679
0.6104588135444543,0.5851142489012573
0.6119655918369616,0.5871924486380652
0.6134399433561112,0.5823505247177005
0.6148656137572874,0.5933107686195171
0.6162379810192966,0.6120911528695562
0.6175511921620447,0.6100387079201046
0.6187392707159001,0.5912339323406628
0.6197180259238949,0.5731307337771531
0.6204753696121387,0.5609503737956454
0.6210358244563778,0.5537947299934183
0.6212568557976821,0.5676045078278691
0.6212698072477376,0.5646398795585846
0.6213100766511198,0.5697373517847996
0.6213701793166256,0.5613719248930674
0.6214082214927118,0.5705086423401043
0.6214241989476473,0.5507526182749939
0.6215300339808606,0.5693926066151779
0.6215792203196847,0.5583267390092173
0.6216531632956745,0.5663018754800624
0.6216653015769822,0.5509336524813191
0.6217530632037287,0.5620238171833601
0.6217839408354174,0.5534577677702931
0.6218049252139879,0.5574476671567298
0.6219181785722544,0.5560280528823331
0.6224083023896732,0.5549982509573219
0.6230708400872806,0.555760385392389
0.6239270399804155,0.5588411993289603
0.6249764990582048,0.5636564867504805
0.6261101608422589,0.5640022702366002
0.6271951460255792,0.5530303871766656
0.6282243043245221,0.5375948301227641
0.6292748611506112,0.533495041157574
0.6303846757100071,0.545608670011359
0.6315133204854453,0.5577321761504415
0.6326236200846934,0.556301431578022
0.6337250112699284,0.5479008492196201
0.6348356209479908,0.5428489177826696
0.6359514304336547,0.5416490432189662
0.6370575564253096,0.5399336210640557
0.6381501841521773,0.5362155941674414
0.6392364908715583,0.5318825273860343
0.6403241360763914,0.5288896799314448
0.6414208161380242,0.5301466892397844
0.6425314594826845,0.5375939746240872
0.6436472335237412,0.5476873042218203
0.6447572576537015,0.555454004390834
0.6458749190640372,0.5593732369770817
0.6470274677537483,0.5600899994974248
0.6482096016673049,0.5583257178117845
0.6493792830331194,0.5548620453788732
0.6505138596160498,0.5515754237811863
0.651624336049505,0.5520532498416446
0.652731934898046,0.5574299796350957
0.6538786765072085,0.561353457551452
0.6550949906750804,0.5577747643849955
0.6563280256526035,0.5497373571229527
0.6575080689268196,0.5429504555884861
0.6586353224205006,0.5406543696031147
0.6597371238859223,0.5445691784015946
0.6608469986405624,0.5495605908191279
0.6620012584849936,0.5463484967951512
0.6631986735808114,0.5347332562673934
0.6643930410141853,0.5254314364688398
0.6655612337461659,0.5247481656257624
0.6667202331392226,0.5312531153165658
0.6678823667851231,0.541066713322977
0.6690413041887758,0.5461072207087992
0.6701964584169537,0.5407857591767407
0.6713772542257244,0.5307602516693443
0.6726097541018978,0.5235833276763473
0.6738651287269991,0.5235583693833719
0.67510038755055,0.5322560976455989
0.6762968839033981,0.5419557907733816
0.6774500290239615,0.5431972215293576
0.6785937665106291,0.5371013637830397
0.6797740790969943,0.5293194475352927
0.6809878241796098,0.5266270589762583
0.6822005694120631,0.5356868502118243
0.6834065074099998,0.5488777330903523
0.6846227806245451,0.5476865121064592
0.6858489963981355,0.5339604963693946
0.6870674725207208,0.528994182350598
0.6882720120427515,0.5365797515474517
0.68946983687313,0.5409188350637063
0.6906733935565247,0.5348781557919635
0.6919009818962497,0.5242672813117638
0.6931596925578681,0.516317162859176
0.6944381094525681,0.5189004444355139
0.6957222913710168,0.5286525531108807
0.6969971634594525,0.5254492814354419
0.6982556092939308,0.5094107805414686
0.6995018245611985,0.5085927452961293
0.7007633507919896,0.5244429447466901
0.702100895766789,0.522943604681405
0.7037045494405969,0.510573480304624
0.7058580910067861,0.526933512772761
